Delivery_lead_time,Distance_from_supplier,Quantity,Confirmation_lead_time,Gross_weight,China,Korea,Container_20,Container_40,Total_containers,Container_ratio,Only_container_40,Delivery_date_lateness,Deli_date_lateness_late,Deli_lead_time_late,Confirm_late,Estimated_deli_time,Weekend_Count,Weekday_Count,Holiday_Count,Covid,Label
0,3800.3,65,0,196072.5984,0,0,0,2,2,1.624538433586532,0,1,1,0,0,3,2,6,0,0,0
0,3800.3,184,0,49018.1496,1,1,0,4,3,0.0,0,2,1,0,0,9,2,5,0,0,0
0,1791.94,157,0,14005.1856,0,1,10,8,1,0.14772812791741752,0,1,0,1,0,5,1,5,0,0,0
2,1791.94,176,0,24509.0748,0,1,0,1,9,0.0,0,0,1,1,0,5,2,4,0,0,0
0,3800.3,64,0,220581.6732,0,0,0,2,10,0.0,0,1,1,1,0,3,2,3,3,0,0
0,1791.94,72,1,24509.0748,0,1,1,1,13,0.5465887361247282,0,1,1,1,0,9,0,8,0,0,0
1,3800.3,140,0,14005.1856,0,0,5,2,3,3.651171348193368,0,1,1,0,0,6,2,6,0,0,0
0,3800.3,180,0,24509.0748,1,1,5,3,2,2.97208978622154,0,1,0,1,0,9,2,6,0,0,0
1,1791.94,74,0,234586.8588,0,0,0,3,11,2.7361319908494717,0,0,1,0,0,6,2,6,2,0,0
0,1791.94,202,0,220581.6732,0,0,0,5,6,0.12163593405263813,0,1,1,1,0,5,3,6,3,0,0
3,1791.94,189,1,56020.7424,0,0,10,0,8,0.0,0,1,1,1,0,7,1,5,0,0,0
0,1791.94,24,0,63023.3352,0,0,1,1,9,0.2570908514751137,0,0,0,1,0,4,0,7,1,0,0
0,1791.94,17,0,234586.8588,0,1,0,0,8,0.0,0,1,1,1,0,6,2,7,0,0,0
3,3800.3,16,0,24509.0748,0,0,0,0,3,0.0,0,0,1,1,0,5,1,5,0,0,0
0,1791.94,16,0,122545.374,0,0,0,1,6,0.14148185947350736,1,1,1,0,0,4,2,8,1,0,0
1,1791.94,59,0,231085.5624,0,1,0,1,5,3.635204524421477,0,1,1,0,0,8,2,7,0,0,0
1,1791.94,28,0,231085.5624,0,0,0,1,8,5.9361098285766225,0,0,0,1,0,11,1,5,4,0,0
1,1791.94,109,0,283605.0084,0,1,0,1,5,3.370027913372585,1,1,1,0,0,5,2,5,0,0,0
0,1791.94,56,0,112041.4848,0,0,11,4,3,0.011727641579222842,0,2,1,1,0,8,2,6,0,0,0
0,1791.94,125,0,220581.6732,0,0,0,2,8,0.0,0,1,0,1,0,6,2,7,0,0,0
0,1791.94,58,1,220581.6732,0,0,0,10,5,0.061161798212051144,0,1,0,0,0,9,2,4,2,0,0
0,1791.94,171,0,49018.1496,0,0,3,3,9,0.0,0,1,1,0,0,8,2,7,1,0,0
0,3800.3,32,0,87532.41,0,1,0,0,8,0.25923970323696444,0,0,0,1,0,6,3,5,0,1,0
1,3800.3,56,0,49018.1496,0,1,4,3,1,0.0,0,1,1,0,0,6,2,5,0,0,0
1,3800.3,255,0,220581.6732,0,0,0,0,8,0.0019247585841984296,0,0,1,1,0,3,2,8,0,0,0
2,1791.94,20,0,122545.374,0,0,0,1,2,0.059271459238607785,0,2,1,0,0,7,2,6,0,0,0
0,1791.94,24,0,122545.374,0,0,0,0,2,0.04014387480060019,1,1,1,0,0,7,2,8,1,0,0
3,3800.3,277,0,157558.338,0,0,1,1,9,0.06972074790090714,0,3,1,0,0,7,2,5,0,0,0
0,3800.3,264,0,154057.0416,0,1,2,7,3,2.642656298860737,0,1,1,1,0,6,1,6,0,0,0
1,3800.3,128,0,161059.6344,1,0,0,1,1,5.902709578779141,0,1,0,0,0,5,2,4,0,0,0
0,1791.94,23,1,234586.8588,0,1,0,1,6,0.1273183491446296,0,1,1,1,0,7,1,8,1,0,0
0,1791.94,267,0,14005.1856,0,1,0,5,4,0.22083027998433427,0,1,1,1,0,7,2,5,0,0,0
1,1791.94,252,0,14005.1856,0,1,11,9,1,0.43874633160405085,0,3,1,0,0,8,2,7,0,0,0
2,1791.94,69,0,231085.5624,0,0,3,6,10,6.677380962265604,0,1,1,0,0,7,2,5,2,0,0
0,3800.3,181,0,98036.2992,0,0,1,8,5,0.06249754023324051,0,1,1,0,0,11,1,4,0,0,0
0,3800.3,56,0,49018.1496,0,1,1,0,3,0.0696058913295895,0,0,1,0,0,5,2,5,0,0,0
2,3800.3,128,0,14005.1856,0,1,3,0,9,0.0,0,1,1,0,0,8,1,6,0,0,0
0,1791.94,264,0,98036.2992,0,0,6,3,7,1.9571502655365893,0,0,1,0,0,5,2,5,0,0,0
0,3800.3,112,0,220581.6732,0,0,0,1,8,0.3455777926128949,0,1,0,1,0,5,2,4,0,0,0
0,1791.94,103,1,196072.5984,0,0,2,3,2,1.4569062131927741,0,2,1,0,0,7,2,5,0,0,0
1,1791.94,224,0,108540.1884,0,0,0,4,7,0.0,0,2,1,0,0,5,2,5,0,0,0
0,3800.3,16,0,220581.6732,0,1,1,0,7,0.10086371460729293,0,0,1,0,0,6,2,7,0,0,0
0,3800.3,28,0,14005.1856,0,1,1,6,4,0.7760081980467044,0,0,1,0,0,5,2,3,0,0,0
0,3800.3,56,0,196072.5984,0,1,3,2,1,4.996888774172293,0,1,1,0,0,8,2,3,0,0,0
0,3800.3,23,1,94535.0028,0,0,0,2,9,0.3931362607971495,0,1,0,0,0,3,3,4,0,0,0
2,1791.94,72,0,24509.0748,0,1,3,1,4,0.0,1,1,0,1,0,5,3,6,1,1,0
1,3800.3,123,0,94535.0028,0,0,5,4,6,0.0845721132799718,0,0,0,0,0,10,2,5,4,0,0
1,1791.94,252,0,14005.1856,0,1,0,0,1,5.520949527751781,0,1,1,1,0,8,2,5,2,0,0
1,3800.3,140,0,14005.1856,0,0,0,6,5,2.895004598439703,0,1,0,1,0,7,2,5,0,0,0
1,3800.3,28,1,112041.4848,0,1,1,0,7,3.4110271380245805,0,0,1,1,0,6,1,5,0,0,0
0,3800.3,211,0,154057.0416,0,1,4,2,7,0.1353985272024215,1,1,1,0,0,8,2,5,0,0,0
1,3800.3,28,0,175064.82,0,1,0,2,1,0.18329079690126818,0,0,0,0,0,8,2,8,0,0,0
0,3800.3,66,0,122545.374,0,0,5,7,9,6.424793471577062,0,1,1,0,0,5,1,6,0,0,0
1,1791.94,212,0,220581.6732,0,0,0,2,6,0.26875355102272935,0,1,0,1,0,6,2,5,0,0,0
0,3800.3,43,0,136550.5596,0,1,3,1,4,3.8923280468460795,0,1,1,1,0,8,2,7,0,0,0
0,3800.3,338,0,154057.0416,0,0,0,1,2,1.8283101409498155,0,0,0,0,0,5,1,7,0,0,0
0,3800.3,71,0,185568.7092,0,0,0,6,10,9.757597409776103,0,1,1,1,0,9,2,7,0,0,0
1,3800.3,28,0,24509.0748,0,0,0,1,6,1.2500347413315072,1,0,0,0,0,4,1,7,0,0,0
0,3800.3,180,0,24509.0748,0,1,3,4,6,7.97944984302392,0,1,1,0,0,6,2,6,0,0,0
0,1791.94,109,0,38514.2604,0,1,0,2,4,0.055174335750202044,0,1,1,0,0,8,2,6,2,0,0
3,3800.3,128,0,231085.5624,0,0,4,0,7,4.855530969604,1,0,1,0,0,7,1,5,0,0,0
0,1791.94,26,0,63023.3352,0,1,0,2,1,0.16733819654574222,1,1,1,0,0,2,2,5,0,0,0
0,3800.3,128,0,220581.6732,0,0,6,1,6,5.790556072216414,1,1,1,0,0,2,2,5,0,0,0
2,3800.3,252,0,49018.1496,1,1,8,1,10,0.1413532202444238,0,2,1,1,0,7,2,6,1,0,0
1,3800.3,56,0,108540.1884,1,0,3,1,5,4.95182152806272,0,1,1,1,0,2,2,4,0,0,0
1,3800.3,195,2,98036.2992,1,1,0,5,8,0.3415074517012842,0,1,1,0,0,7,2,5,0,0,0
1,3800.3,224,1,220581.6732,0,0,6,0,5,2.4605941209376563,0,0,1,1,0,10,2,7,1,0,0
1,1791.94,263,0,157558.338,0,0,5,2,15,5.908662342598366,0,1,1,0,0,10,0,3,0,0,0
3,3800.3,201,0,24509.0748,0,1,5,1,5,0.27753225106968205,0,1,0,0,0,7,2,6,0,0,0
0,3800.3,140,1,220581.6732,0,0,0,2,7,0.020784462804504446,0,1,1,1,0,5,2,6,0,0,0
1,3800.3,174,0,231085.5624,1,0,1,3,5,0.0,0,1,1,0,0,5,2,5,4,0,0
0,3800.3,252,0,157558.338,0,0,15,10,3,9.859937057728791,0,1,1,1,0,8,1,5,0,0,0
3,1791.94,252,0,98036.2992,0,1,0,2,5,6.459642624991613,0,1,1,0,0,7,1,6,0,0,0
1,3800.3,56,1,322119.2688,0,1,1,5,1,3.499856997729756,0,1,0,0,0,5,2,5,0,0,0
1,3800.3,254,0,24509.0748,0,1,1,1,14,0.47953900348447387,0,1,1,0,0,8,3,5,0,0,0
0,1791.94,45,0,98036.2992,0,0,0,0,13,0.017926883713226028,0,1,1,1,0,4,2,5,0,0,0
1,1791.94,128,0,49018.1496,0,0,0,1,5,1.820373987723531,0,1,1,1,0,6,2,4,0,0,0
0,3800.3,100,0,14005.1856,0,1,5,5,6,10.0,0,1,1,0,0,7,2,3,0,0,0
0,3800.3,16,0,220581.6732,0,0,0,3,3,0.30813141672130556,0,1,1,0,0,7,2,6,2,0,0
1,1791.94,56,0,49018.1496,1,0,4,6,4,0.06946848510137237,0,1,1,0,0,4,2,6,1,0,0
1,3800.3,264,0,196072.5984,0,0,1,5,1,0.0,0,1,0,1,0,2,2,7,0,0,0
0,1791.94,124,0,220581.6732,0,0,0,1,14,3.2135056281713332,0,1,0,1,0,6,2,5,0,0,0
2,3800.3,263,0,108540.1884,0,0,4,4,7,0.0,0,0,0,0,0,8,3,5,0,0,0
0,3800.3,263,0,98036.2992,0,0,5,2,5,0.6925663129421945,0,2,1,1,0,5,2,6,0,0,0
0,3800.3,28,0,24509.0748,0,0,0,10,4,0.07199447199649514,0,0,1,1,0,8,1,7,0,0,0
0,3800.3,26,0,164560.9308,0,1,0,1,8,0.5490183560437425,0,1,0,0,0,7,2,5,0,0,0
3,1791.94,80,0,24509.0748,0,0,1,1,1,0.06610864725872923,0,1,1,1,0,7,2,6,0,0,0
0,1791.94,56,0,14005.1856,0,0,2,9,6,0.0,0,1,1,1,0,4,2,5,0,0,0
0,1791.94,16,0,220581.6732,0,1,0,1,8,6.74901320813485,0,1,0,0,0,7,2,5,0,0,0
0,3800.3,170,0,136550.5596,0,1,6,0,10,0.15864436101073845,0,1,0,1,0,5,3,5,0,0,0
0,3800.3,107,0,136550.5596,0,1,1,2,1,8.881899529641872,0,4,1,0,0,11,1,4,0,0,0
1,1791.94,197,0,98036.2992,0,0,1,3,10,4.2736879228470235,1,0,1,1,0,3,2,7,0,0,0
0,1791.94,361,0,49018.1496,1,0,0,1,10,1.0069643198724663,0,1,1,1,0,9,1,4,5,0,0
2,1791.94,16,0,24509.0748,0,0,1,6,5,0.0,0,1,1,1,0,6,2,3,0,0,0
0,3800.3,111,0,234586.8588,0,1,2,0,2,5.376239419681054,0,1,1,0,0,7,3,3,0,0,0
0,3800.3,44,0,49018.1496,0,1,0,6,3,2.9395441116708865,0,2,0,0,0,7,2,5,0,0,0
0,1791.94,72,0,24509.0748,0,0,0,0,1,3.2850980650760255,1,2,0,1,0,4,2,5,0,0,0
2,1791.94,22,0,154057.0416,1,0,0,3,6,5.919450625333885,1,1,0,0,0,7,2,6,0,0,0
0,1791.94,120,0,154057.0416,0,0,0,7,5,0.0,0,1,1,1,0,5,0,5,0,0,0
1,3800.3,263,0,136550.5596,0,1,0,4,7,7.423429770088449,0,1,1,1,0,7,0,5,0,0,0
1,1791.94,252,0,122545.374,0,1,0,6,6,0.0,0,3,1,1,0,9,0,7,0,0,0
0,3800.3,140,0,14005.1856,0,1,2,1,5,3.0108025772365226,0,1,0,1,0,8,1,5,0,0,0
0,3800.3,110,0,322119.2688,0,0,5,6,1,0.0,0,1,0,0,0,8,2,4,0,0,0
4,1791.94,254,0,98036.2992,0,1,0,1,3,6.772265009418932,0,2,1,0,0,6,2,7,0,0,0
1,3800.3,261,0,157558.338,0,0,3,2,8,1.895303829304071,0,2,1,1,0,5,2,6,0,0,0
0,3800.3,128,0,24509.0748,0,1,6,5,6,0.0,0,2,0,0,0,6,2,4,0,0,0
2,3800.3,264,0,196072.5984,0,1,2,3,8,0.1961447554175284,1,0,1,1,0,6,0,6,2,0,0
0,1791.94,16,0,220581.6732,1,0,0,2,5,3.3722371672781555,0,1,0,0,0,7,2,6,0,0,0
0,1791.94,224,0,49018.1496,0,1,5,1,11,0.483172418058302,1,2,1,0,0,5,0,6,0,0,0
2,3800.3,28,0,122545.374,0,0,0,2,3,8.372146503970807,0,3,1,1,0,4,4,6,0,0,0
0,3800.3,322,0,283605.0084,0,1,0,3,4,1.8868721982236791,0,1,1,0,0,6,3,4,0,0,0
0,3800.3,21,0,322119.2688,0,1,0,2,6,2.4953379493728134,0,1,0,0,0,3,1,6,0,0,0
1,1791.94,181,0,24509.0748,0,1,1,1,2,0.0,0,0,0,0,0,10,2,6,0,0,0
0,1791.94,140,0,70025.928,0,0,0,1,8,0.0,0,0,1,1,0,9,2,5,0,0,0
1,1791.94,112,0,196072.5984,0,0,0,4,3,0.5872834776939839,0,3,1,1,0,6,2,6,0,0,0
1,3800.3,256,0,49018.1496,0,1,2,10,5,0.1931267944645412,0,1,1,1,0,10,0,7,0,0,0
0,1791.94,28,0,108540.1884,0,1,0,5,11,0.04767080976888557,0,1,1,1,0,7,2,7,0,0,0
0,1791.94,56,0,49018.1496,0,1,1,9,3,0.4883514818890887,0,1,1,0,0,4,1,6,0,0,0
0,3800.3,112,0,49018.1496,0,0,5,0,4,0.0,0,1,1,0,0,8,2,6,0,0,0
3,1791.94,141,0,164560.9308,1,0,0,4,8,3.252792528128579,0,3,1,1,0,6,2,3,0,0,0
1,3800.3,28,0,49018.1496,0,1,0,7,9,0.1034544077768142,0,1,1,1,0,7,3,5,0,0,0
0,3800.3,211,0,70025.928,0,0,1,0,13,3.1840283776676785,0,3,0,1,0,9,2,5,0,0,0
2,1791.94,28,0,24509.0748,0,0,0,6,3,6.043097660561408,1,0,0,1,0,6,2,6,0,0,0
1,3800.3,168,0,147054.4488,0,0,3,1,4,3.322246766907714,0,1,0,1,1,6,2,7,0,0,0
0,1791.94,252,0,49018.1496,1,0,0,3,10,5.890784303061611,0,1,1,1,0,7,3,7,0,0,0
0,3800.3,128,0,112041.4848,0,1,2,0,1,4.614166141457966,1,1,1,1,0,6,2,5,0,0,0
2,1791.94,224,0,147054.4488,0,0,0,9,2,4.49729461683204,0,0,1,1,0,8,2,5,0,0,0
2,1791.94,175,0,49018.1496,0,1,5,1,11,0.012104965049703764,0,1,1,0,0,10,2,7,0,0,0
0,3800.3,128,0,49018.1496,0,1,2,4,3,2.165045237329861,0,2,1,1,0,6,2,5,1,0,0
1,3800.3,17,0,157558.338,0,0,1,8,6,5.114805847218445,0,2,1,1,0,6,2,3,0,0,0
4,3800.3,215,0,175064.82,0,1,2,2,8,0.0,0,0,1,0,0,9,1,6,6,0,0
2,1791.94,224,0,147054.4488,0,0,0,9,1,5.922759036031429,0,0,1,0,0,7,1,5,0,0,0
1,3800.3,28,0,175064.82,0,0,0,0,5,0.0,0,1,1,1,0,8,2,5,0,0,0
1,1791.94,73,0,122545.374,0,1,0,10,7,6.7503952116534,0,1,1,1,0,8,1,3,0,0,0
0,3800.3,168,0,224082.9696,0,1,0,0,2,0.3562434117730947,0,0,1,1,0,4,3,4,0,0,0
0,3800.3,126,0,122545.374,0,0,0,0,1,0.1599929511518812,0,1,1,1,0,6,2,3,0,0,0
1,3800.3,24,0,122545.374,1,0,0,2,6,3.399858744326375,0,1,1,0,0,6,3,7,0,0,0
1,3800.3,124,0,234586.8588,0,1,1,1,9,9.142489490888956,1,0,0,1,0,4,2,8,0,0,0
0,3800.3,298,0,14005.1856,0,0,1,0,5,0.0,0,2,1,1,0,7,2,5,0,0,0
1,1791.94,153,0,87532.41,0,0,4,1,10,5.359022593026655,0,1,1,0,0,9,2,5,6,0,0
1,1791.94,16,0,220581.6732,0,0,0,0,10,0.0028386301210433784,0,1,1,0,0,6,2,4,0,0,0
0,3800.3,37,0,136550.5596,0,1,2,1,5,2.329644291159008,0,1,1,1,0,7,2,8,0,0,0
1,3800.3,174,0,220581.6732,0,0,0,9,1,4.989654153223533,0,3,1,1,0,6,2,6,0,0,0
2,3800.3,56,0,70025.928,1,0,0,2,1,4.339771125564027,0,0,1,1,0,5,2,7,1,0,0
1,3800.3,23,0,196072.5984,1,0,2,1,3,5.9792942681982995,1,1,1,0,1,5,2,5,0,0,0
2,3800.3,209,0,112041.4848,0,0,0,3,12,2.117992885815477,0,1,1,0,0,5,3,7,0,0,0
1,3800.3,142,1,220581.6732,0,0,1,1,5,1.4888917415244531,0,1,1,1,0,6,2,5,0,0,0
2,3800.3,126,0,24509.0748,0,0,0,1,1,0.4274001531833286,0,1,0,0,0,8,2,6,0,0,0
0,3800.3,224,0,14005.1856,0,0,9,4,15,10.0,0,1,1,0,0,7,2,5,2,0,0
0,3800.3,61,0,283605.0084,0,0,1,2,6,0.7783134661085509,0,1,0,1,0,3,2,3,0,0,0
2,3800.3,177,0,24509.0748,0,1,0,5,6,0.08885898919401611,0,1,1,0,0,7,1,3,0,0,0
0,3800.3,161,0,70025.928,0,0,1,2,7,0.16298797153746786,0,1,0,0,0,7,1,5,0,0,0
1,3800.3,56,0,122545.374,0,0,6,3,4,5.287329288471181,0,1,1,0,0,7,2,7,0,0,0
0,3800.3,177,0,24509.0748,0,1,0,1,10,1.2421557215762222,0,1,1,0,0,6,2,6,0,0,0
0,1791.94,264,0,283605.0084,0,1,0,6,6,0.970129178936511,1,1,0,0,0,8,2,4,0,0,0
1,3800.3,252,0,98036.2992,0,0,0,0,6,0.22697542214258723,0,1,1,0,0,6,2,4,1,0,0
1,3800.3,273,0,157558.338,0,0,0,8,1,0.8972418294870186,0,3,1,0,0,10,0,5,0,0,0
0,3800.3,128,0,220581.6732,0,0,0,2,8,1.5458507735755092,0,1,1,1,0,5,3,5,0,0,0
1,3800.3,100,0,49018.1496,0,0,0,8,7,0.014105951361491398,0,0,0,1,0,3,2,6,0,0,0
1,3800.3,116,0,322119.2688,0,1,0,1,8,0.07494614792282822,0,1,0,0,0,6,2,5,0,0,0
1,1791.94,28,0,24509.0748,0,0,0,2,9,0.045245257130674954,0,0,1,0,0,6,2,4,0,0,0
2,1791.94,58,0,122545.374,0,1,0,3,2,9.334743220627969,0,1,1,0,0,5,3,6,0,0,0
0,1791.94,185,0,49018.1496,0,0,0,0,2,0.026783561059968458,0,0,1,0,0,3,2,4,0,0,0
0,1791.94,264,0,98036.2992,0,0,6,2,3,0.5831534895712238,0,0,1,0,0,3,2,5,0,0,0
0,3800.3,77,0,24509.0748,0,0,6,6,9,4.924388241805143,0,1,1,0,0,6,1,6,4,0,0
1,3800.3,16,0,157558.338,0,1,1,7,8,4.57022763933989,0,1,1,1,0,5,2,3,0,0,0
0,1791.94,128,0,196072.5984,0,1,0,5,9,3.81217204943369,1,1,1,1,0,10,2,4,0,0,0
3,1791.94,26,0,108540.1884,0,0,4,1,5,0.02640705784934702,0,1,1,1,0,7,2,5,0,0,0
1,1791.94,51,0,87532.41,0,1,1,0,7,6.309704448700582,0,1,1,0,0,7,2,6,0,0,0
1,3800.3,56,0,14005.1856,0,1,2,4,8,0.07883009797509323,0,0,1,1,0,6,0,5,0,0,0
0,3800.3,128,0,49018.1496,0,1,3,3,4,2.1312453530777598,0,1,0,0,0,5,1,7,1,0,0
0,1791.94,307,0,283605.0084,0,1,0,2,9,5.999940001,0,1,1,0,0,8,2,7,0,0,0
0,1791.94,56,0,224082.9696,0,1,1,1,9,0.0692889837387488,0,1,0,1,0,5,2,6,0,0,0
1,3800.3,324,0,49018.1496,0,1,3,1,8,3.7963086748563435,1,1,1,0,0,4,2,6,0,0,0
1,1791.94,265,0,154057.0416,0,0,0,6,1,6.172056918546498,0,1,1,0,0,7,2,5,0,0,0
0,3800.3,258,0,136550.5596,1,0,0,1,1,0.0,1,2,1,0,0,9,2,3,0,0,0
0,3800.3,115,0,234586.8588,0,1,4,2,9,0.10794471285061309,0,0,1,1,0,6,2,6,1,0,0
0,3800.3,140,0,70025.928,0,0,0,1,2,8.644743117982669,0,0,0,0,0,8,2,8,6,0,0
0,1791.94,264,0,14005.1856,0,1,12,2,2,0.10957937635472792,0,0,1,1,0,7,2,6,0,0,0
0,1791.94,252,0,231085.5624,0,0,2,2,3,0.083844879547301,0,1,1,0,0,5,3,4,4,1,0
1,1791.94,104,0,147054.4488,0,0,2,1,10,2.0822613332481517,0,0,1,0,0,7,2,6,0,0,0
0,1791.94,16,0,196072.5984,0,1,0,5,16,3.485517046309267,0,1,1,1,0,5,3,6,0,0,0
0,1791.94,16,0,49018.1496,0,0,2,0,6,1.9661507588847105,0,1,0,1,0,7,2,6,0,0,0
1,3800.3,110,0,196072.5984,0,1,10,0,2,6.82475418620051,0,1,1,1,0,6,3,5,0,0,0
1,3800.3,171,0,63023.3352,0,0,1,3,5,0.13685427431162833,0,0,1,1,0,7,2,5,0,0,0
1,1791.94,119,0,94535.0028,0,0,5,5,5,1.033927421627252,0,0,1,1,0,5,3,7,0,0,0
0,1791.94,16,0,49018.1496,0,0,3,2,3,3.3641054718326924,0,1,1,0,0,6,2,5,0,0,0
1,3800.3,56,1,322119.2688,0,1,1,6,1,4.425503534604071,0,1,0,0,0,5,2,5,0,0,0
0,3800.3,252,1,220581.6732,0,0,1,2,1,4.900675045923515,0,1,0,0,0,7,3,5,0,0,0
2,1791.94,196,0,164560.9308,0,0,1,6,7,0.19258464068072012,0,1,0,1,0,3,2,5,0,0,0
0,1791.94,56,0,220581.6732,0,0,0,1,5,1.1247184177302305,0,1,1,0,0,6,3,6,0,0,0
0,1791.94,79,0,161059.6344,0,1,14,1,9,0.0,0,1,1,1,0,6,3,5,0,0,0
3,3800.3,56,1,14005.1856,0,1,1,2,6,0.13984141166507494,0,2,1,1,0,6,1,8,0,0,0
2,1791.94,124,0,196072.5984,0,1,6,0,8,0.4114627208829065,0,1,1,0,0,3,2,5,0,0,0
1,3800.3,170,1,231085.5624,0,0,4,4,7,3.2244529018485393,0,0,0,1,0,8,2,7,2,0,0
1,3800.3,192,0,87532.41,0,0,4,0,8,5.556800231945732,0,0,1,1,0,6,2,2,0,0,0
0,3800.3,176,0,24509.0748,1,1,1,4,8,2.069918408774617,0,1,1,0,0,7,2,5,0,0,0
0,3800.3,224,0,49018.1496,0,1,3,8,8,0.03878200058714254,0,0,1,1,0,6,1,5,0,0,0
2,1791.94,16,1,49018.1496,0,0,0,1,3,10.0,0,0,1,0,0,6,2,5,3,0,0
1,1791.94,309,1,185568.7092,0,1,2,1,11,0.0,1,4,1,0,0,7,0,7,3,0,0
1,1791.94,264,0,220581.6732,0,1,0,2,4,0.0,0,1,1,1,0,9,2,7,0,0,0
1,3800.3,183,2,112041.4848,0,1,6,1,4,0.18426476900086175,0,2,1,0,0,4,2,6,0,1,0
0,1791.94,168,0,283605.0084,0,0,2,0,6,6.999930001,0,0,0,1,0,7,2,3,0,0,0
2,1791.94,16,0,157558.338,0,1,0,1,3,2.710629901403637,0,2,1,1,0,6,2,5,0,0,0
0,3800.3,110,0,24509.0748,1,0,4,8,1,0.0,0,2,1,1,0,6,2,7,0,0,0
0,3800.3,28,0,24509.0748,0,0,0,5,6,0.12137978601701868,0,1,1,1,0,8,2,7,1,0,0
3,1791.94,24,1,108540.1884,0,0,5,2,6,0.0,0,1,0,1,0,6,2,4,0,0,0
0,3800.3,256,0,220581.6732,0,0,0,5,8,0.0,0,1,1,1,0,3,2,5,0,0,0
0,3800.3,151,0,283605.0084,0,0,0,4,1,0.0,0,0,0,0,0,7,2,3,0,0,0
1,1791.94,111,0,122545.374,0,0,0,3,1,0.0,0,1,1,1,0,5,1,5,1,0,0
0,1791.94,167,0,175064.82,0,0,0,8,8,6.014794933330843,0,1,1,1,0,3,2,5,0,0,0
2,1791.94,175,0,112041.4848,0,1,1,5,5,0.05399875218811713,0,1,1,1,0,9,2,4,0,0,0
1,3800.3,168,0,24509.0748,0,0,3,2,3,0.0,0,1,0,1,0,9,3,5,1,0,0
1,3800.3,58,0,108540.1884,0,1,0,1,8,0.03114274237266071,0,1,1,0,0,6,2,4,0,0,0
1,3800.3,56,0,122545.374,0,0,6,2,5,6.115765454794011,0,1,1,1,0,6,2,8,0,0,0
0,3800.3,28,2,49018.1496,0,1,4,2,4,0.0,0,1,1,0,0,5,2,7,0,0,0
0,1791.94,220,0,220581.6732,0,1,4,5,9,0.14048262818840324,0,1,1,1,0,3,2,6,0,0,0
0,1791.94,128,0,24509.0748,0,0,3,3,3,0.0,0,1,1,0,0,5,2,5,0,0,0
1,3800.3,16,0,220581.6732,0,0,3,11,10,0.24730580266865812,0,0,0,0,0,5,2,3,0,0,0
1,1791.94,28,0,175064.82,0,0,0,3,6,0.35056022011685817,0,1,1,1,0,8,2,3,1,0,0
0,3800.3,28,0,283605.0084,0,1,0,1,7,0.97570703772025,0,1,0,0,0,6,2,7,0,0,0
0,1791.94,224,0,49018.1496,0,1,6,1,12,4.264594674099462,1,2,1,0,0,6,0,6,0,0,0
1,3800.3,205,0,56020.7424,0,0,0,0,14,0.09979406978031713,0,0,1,0,0,4,3,6,0,0,0
0,1791.94,28,0,112041.4848,0,0,2,2,12,0.24900445276894728,0,0,1,1,0,7,2,6,2,0,0
0,3800.3,128,0,24509.0748,0,0,1,3,10,0.09063826320707376,0,1,1,0,0,6,2,5,0,0,0
0,3800.3,56,0,196072.5984,0,1,3,2,1,4.885144448735871,0,1,1,0,0,8,2,3,0,0,0
0,3800.3,119,0,234586.8588,0,1,2,0,9,7.530136655696969,0,0,0,1,0,4,2,7,0,0,0
1,1791.94,37,1,175064.82,0,0,1,2,5,10.0,0,3,1,0,0,7,1,6,2,0,0
1,1791.94,128,1,322119.2688,0,1,0,8,1,9.922885138339707,0,1,0,0,0,11,2,2,0,0,0
1,1791.94,36,0,224082.9696,0,0,0,0,8,4.279271238035545,0,1,1,0,0,9,2,5,0,0,0
1,1791.94,56,0,24509.0748,0,1,0,3,2,0.02343292819821937,0,1,1,0,0,10,3,4,1,0,0
0,3800.3,100,0,24509.0748,0,0,0,5,1,0.0,0,1,1,1,0,6,2,6,0,0,0
0,3800.3,112,0,136550.5596,0,1,1,1,9,0.11129611180918482,0,1,1,0,0,6,1,5,0,0,0
1,1791.94,111,0,108540.1884,0,1,0,0,4,0.0,0,1,1,0,0,2,2,5,0,0,0
2,3800.3,23,0,49018.1496,0,1,1,7,10,0.0,0,2,1,1,0,6,2,4,2,0,0
0,3800.3,183,0,147054.4488,0,0,8,1,2,8.847891270538696,0,1,1,1,0,6,2,5,0,0,0
0,1791.94,56,0,220581.6732,0,1,0,9,6,0.0,0,1,0,0,0,10,2,5,0,0,0
0,1791.94,110,0,220581.6732,0,1,0,0,5,1.3509596410995164,0,0,1,0,0,6,1,6,0,0,0
0,1791.94,130,0,38514.2604,0,0,0,3,5,0.0,0,1,0,1,0,7,1,5,0,0,0
1,3800.3,165,0,24509.0748,0,1,2,4,6,2.9562641516745125,0,1,1,1,0,4,2,7,0,0,0
0,3800.3,103,0,24509.0748,0,0,0,4,2,0.0,0,2,1,1,0,7,2,5,0,0,0
1,3800.3,70,0,24509.0748,0,0,0,0,8,0.10260307287012407,0,1,1,1,0,8,2,4,0,0,0
3,1791.94,128,1,322119.2688,0,0,4,2,7,0.25098397565832614,0,0,0,0,0,4,2,8,0,0,0
0,1791.94,252,0,231085.5624,0,1,0,2,2,1.1768162410518985,0,0,1,0,0,3,2,3,3,0,0
